trip_id,driver_id,vehicle_type,pickup_area,dropoff_area,distance_km,time_of_day,day_of_week,traffic_index,weather,planned_duration_min,actual_duration_min,delivery_status,driver_experience_days
1103,104,car,central,central,10.57,3,Saturday,0.15,clear,21.14,26.65,on_time,392
1877,129,scooter,tech_park,suburb,13.82,1,Tuesday,0.41,clear,34.55,47.84,on_time,382
1858,110,scooter,tech_park,suburb,3.65,16,Sunday,0.47,clear,9.12,13.35,on_time,556
715,125,bike,suburb,old_city,11.89,3,Wednesday,0.5,clear,39.63,84.85,delayed,218
328,109,scooter,old_city,old_city,19.57,19,Thursday,0.59,clear,48.92,86.5,delayed,563
1358,113,car,suburb,suburb,20.67,4,Friday,0.27,clear,41.34,51.0,on_time,602
1000,129,bike,central,central,17.92,16,Tuesday,0.43,clear,59.73,80.39,delayed,316
2260,144,bike,suburb,central,3.68,9,Tuesday,0.82,clear,12.27,24.95,on_time,915
759,134,bike,central,industrial,3.48,0,Monday,0.32,clear,11.6,5.61,early,942
554,116,bike,central,suburb,15.25,14,Tuesday,0.33,clear,50.83,75.71,delayed,423
425,138,bike,tech_park,industrial,4.92,18,Tuesday,0.64,clear,16.4,28.33,on_time,176
2039,107,bike,tech_park,tech_park,22.74,17,Monday,0.76,clear,75.8,138.04,delayed,579
919,139,car,suburb,old_city,14.09,13,Saturday,0.16,clear,28.18,35.94,on_time,712
983,148,car,central,suburb,12.96,21,Monday,0.3,clear,25.92,30.19,on_time,466
563,141,bike,tech_park,suburb,22.83,19,Tuesday,0.66,clear,76.1,134.98,delayed,81
1284,131,car,suburb,old_city,21.06,22,Saturday,0.43,clear,42.12,72.19,delayed,139
2387,111,scooter,tech_park,old_city,5.86,4,Saturday,0.49,clear,14.65,20.61,on_time,48
1291,125,car,old_city,suburb,2.21,2,Wednesday,0.29,fog,4.42,5.05,on_time,517
502,114,bike,tech_park,central,6.02,11,Tuesday,0.6900000000000001,clear,20.07,39.35,delayed,266
1155,131,bike,tech_park,tech_park,19.03,19,Sunday,0.57,clear,63.43,97.32,delayed,679
263,111,bike,industrial,tech_park,16.52,6,Thursday,0.36,rain,55.07,100.71,delayed,485
858,136,bike,old_city,central,11.9,7,Saturday,0.29,clear,39.67,65.42,delayed,860
467,118,bike,suburb,industrial,19.26,0,Thursday,0.39,clear,64.2,97.79,delayed,557
1339,127,bike,industrial,tech_park,23.82,3,Monday,0.57,clear,79.4,124.95,delayed,728
1739,146,car,suburb,suburb,20.67,1,Wednesday,0.13,clear,41.34,50.56,on_time,251
1245,105,bike,industrial,industrial,16.69,17,Saturday,0.97,rain,55.63,150.09,delayed,562
2173,110,scooter,old_city,industrial,22.01,20,Wednesday,0.37,clear,55.02,93.23,delayed,868
1418,133,bike,suburb,tech_park,22.15,12,Saturday,0.33,clear,73.83,109.11,delayed,179
342,106,bike,suburb,industrial,12.26,5,Tuesday,0.25,clear,40.87,47.35,on_time,834
60,121,bike,old_city,suburb,18.94,13,Wednesday,0.39,rain,63.13,138.47,delayed,779
274,121,car,central,tech_park,12.54,12,Friday,0.22,clear,25.08,34.17,on_time,696
679,133,car,tech_park,tech_park,12.3,15,Saturday,0.39,clear,24.6,33.06,on_time,811
1981,105,car,central,tech_park,21.48,17,Thursday,0.78,clear,42.96,71.12,delayed,477
2406,140,scooter,central,industrial,4.8,22,Wednesday,0.36,clear,12.0,14.23,on_time,418
454,147,scooter,industrial,old_city,23.41,2,Thursday,0.45,fog,58.52,118.42,delayed,124
1841,146,scooter,industrial,central,6.85,21,Wednesday,0.45,clear,17.12,14.03,on_time,799
1572,109,scooter,old_city,old_city,13.12,8,Sunday,0.83,clear,32.8,71.59,delayed,246
510,148,scooter,industrial,industrial,13.05,23,Monday,0.49,rain,32.62,50.08,delayed,940
866,135,bike,industrial,tech_park,21.73,21,Friday,0.45,clear,72.43,100.36,delayed,493
1833,148,bike,old_city,old_city,11.36,6,Saturday,0.35,clear,37.87,61.16,delayed,758
1756,135,bike,old_city,suburb,15.95,17,Thursday,0.68,clear,53.17,103.41,delayed,826
1604,104,bike,central,industrial,4.73,4,Sunday,0.48,clear,15.77,23.8,on_time,742
1487,114,scooter,old_city,central,14.73,0,Wednesday,0.36,clear,36.82,62.41,delayed,333
1133,116,car,suburb,industrial,5.95,0,Monday,0.33,clear,11.9,12.17,on_time,218
323,147,bike,central,suburb,14.15,15,Friday,0.41,rain,47.17,82.46,delayed,121
421,129,bike,central,tech_park,1.31,0,Wednesday,0.27,clear,4.37,2.8,on_time,288
1031,109,scooter,suburb,tech_park,11.14,6,Tuesday,0.39,clear,27.85,38.11,on_time,890
752,118,scooter,old_city,tech_park,4.2,23,Wednesday,0.42,clear,10.5,23.06,on_time,521
2082,126,bike,old_city,tech_park,9.68,2,Monday,0.27,fog,32.27,45.04,on_time,346
156,122,bike,central,industrial,18.54,19,Saturday,0.86,clear,61.8,114.0,delayed,316
543,117,scooter,industrial,industrial,16.6,6,Monday,0.51,clear,41.5,68.07,delayed,521
1911,104,car,central,old_city,1.86,23,Sunday,0.22,clear,3.72,10.79,on_time,707
584,104,car,tech_park,central,20.29,2,Thursday,0.54,clear,40.58,59.12,delayed,787
1069,132,scooter,tech_park,suburb,18.22,6,Monday,0.4,clear,45.55,57.84,on_time,82
1084,115,scooter,old_city,old_city,1.92,22,Friday,0.44,clear,4.8,6.57,on_time,205
914,112,bike,central,suburb,4.23,13,Thursday,0.6,clear,14.1,15.82,on_time,45
2198,132,bike,industrial,suburb,20.6,0,Sunday,0.36,rain,68.67,127.1,delayed,408
2339,140,bike,old_city,central,15.18,0,Thursday,0.27,clear,50.6,78.3,delayed,956
870,115,car,old_city,old_city,17.85,18,Thursday,0.81,clear,35.7,73.68,delayed,954
2092,148,bike,tech_park,suburb,24.31,1,Friday,0.44,clear,81.03,123.28,delayed,921
2093,146,bike,suburb,old_city,23.71,15,Wednesday,0.18,clear,79.03,105.1,delayed,251
1351,126,scooter,central,tech_park,,17,Saturday,0.7,clear,41.6,72.64,delayed,316
2050,126,scooter,central,suburb,20.14,18,Thursday,0.82,rain,50.35,120.73,delayed,729
1361,114,scooter,old_city,central,22.87,14,Monday,0.42,clear,57.17,100.12,delayed,556
2281,121,car,industrial,suburb,15.06,18,Monday,0.64,clear,30.12,55.99,delayed,329
764,143,bike,suburb,old_city,9.59,6,Tuesday,0.36,fog,31.97,65.11,delayed,32
123,121,bike,central,suburb,19.62,17,Thursday,0.63,rain,65.4,131.66,delayed,195
1437,130,scooter,industrial,suburb,9.13,23,Sunday,0.28,clear,22.82,32.23,on_time,906
1370,133,scooter,old_city,industrial,9.39,17,Saturday,0.76,clear,23.48,39.83,delayed,539
915,126,bike,tech_park,old_city,17.16,20,Wednesday,0.4,clear,57.2,102.92,delayed,550
2121,137,bike,tech_park,tech_park,3.5,19,Sunday,0.76,clear,11.67,18.87,on_time,613
215,110,bike,central,industrial,18.53,8,Thursday,0.69,rain,61.77,129.72,delayed,661
1697,102,scooter,central,suburb,21.39,13,Monday,0.49,clear,53.48,75.19,delayed,838
1682,148,scooter,tech_park,central,11.55,8,Wednesday,0.71,rain,28.88,69.65,delayed,769
613,138,car,central,tech_park,10.03,7,Tuesday,0.5,clear,20.06,40.31,delayed,762
1332,112,scooter,suburb,old_city,11.79,12,Thursday,0.19,clear,29.47,41.05,on_time,528
406,125,bike,old_city,industrial,20.5,20,Sunday,0.34,rain,68.33,144.48,delayed,37
1048,136,bike,central,tech_park,19.53,7,Tuesday,0.46,clear,65.1,93.49,delayed,738
1614,103,car,old_city,industrial,1.73,2,Tuesday,0.54,rain,3.46,13.76,on_time,949
1715,131,scooter,old_city,old_city,4.76,6,Monday,0.54,clear,11.9,24.61,on_time,988
1396,105,bike,industrial,tech_park,11.38,7,Monday,0.33,clear,37.93,48.93,on_time,796
2243,140,bike,suburb,suburb,23.15,11,Tuesday,0.33,clear,77.17,101.71,delayed,673
1868,123,car,central,old_city,12.12,5,Tuesday,0.46,clear,24.24,45.0,delayed,422
1271,109,scooter,industrial,suburb,17.62,14,Monday,0.36,clear,44.05,58.47,on_time,169
1497,143,bike,tech_park,suburb,22.56,17,Monday,0.89,clear,75.2,144.86,delayed,892
726,104,bike,central,central,12.93,9,Tuesday,0.66,clear,43.1,76.95,delayed,593
61,142,car,tech_park,suburb,11.74,2,Wednesday,0.25,clear,23.48,26.12,on_time,841
909,121,bike,industrial,central,4.1,22,Wednesday,0.39,clear,13.67,14.68,on_time,499
1838,148,scooter,old_city,industrial,5.78,6,Thursday,0.34,clear,14.45,24.65,on_time,867
1897,110,car,tech_park,old_city,11.67,7,Saturday,0.46,clear,23.34,36.87,on_time,556
441,115,car,industrial,industrial,15.68,21,Wednesday,0.27,clear,31.36,42.41,on_time,431
2287,134,scooter,industrial,industrial,17.22,1,Thursday,0.24,clear,43.05,59.2,delayed,567
2211,108,scooter,industrial,old_city,21.45,16,Monday,0.54,clear,53.62,99.21,delayed,114
1116,141,scooter,suburb,old_city,18.85,22,Tuesday,0.27,clear,47.12,77.71,delayed,41
1027,134,bike,suburb,old_city,24.09,16,Saturday,0.32,clear,80.3,135.35,delayed,130
1659,141,scooter,old_city,central,1.93,12,Sunday,0.26,clear,4.82,4.54,on_time,241
2328,135,bike,old_city,tech_park,24.75,7,Tuesday,0.38,clear,82.5,141.97,delayed,824
2160,119,bike,tech_park,suburb,13.97,17,Monday,0.73,fog,46.57,94.09,delayed,490
1079,110,scooter,suburb,tech_park,24.02,3,Sunday,0.45,rain,60.05,115.2,delayed,988
1792,117,scooter,tech_park,central,11.4,1,Sunday,0.44,clear,28.5,38.95,on_time,81
1138,144,scooter,central,industrial,7.17,14,Thursday,0.11,clear,17.92,20.05,on_time,523
664,111,car,industrial,suburb,24.18,5,Tuesday,0.4,clear,48.36,71.4,delayed,745
104,136,bike,industrial,tech_park,24.74,6,Thursday,0.24,rain,82.47,136.35,delayed,339
838,148,car,tech_park,central,18.25,11,Friday,0.28,clear,36.5,42.19,on_time,107
382,124,bike,tech_park,central,20.13,9,Monday,0.78,rain,67.1,145.92,delayed,54
1247,119,scooter,suburb,suburb,8.11,7,Tuesday,0.6,fog,20.27,36.52,delayed,550
1664,148,bike,industrial,old_city,24.93,1,Sunday,0.28,clear,83.1,123.83,delayed,681
2293,129,scooter,old_city,tech_park,1.49,22,Wednesday,0.21,clear,3.72,1.06,on_time,48
1009,149,bike,old_city,old_city,22.35,15,Monday,0.6,clear,74.5,139.55,delayed,567
2081,112,scooter,central,tech_park,24.1,10,Tuesday,0.71,clear,60.25,107.11,delayed,837
609,147,bike,industrial,tech_park,24.39,10,Tuesday,0.69,clear,81.3,143.39,delayed,378
641,113,bike,industrial,central,18.98,15,Sunday,0.21,fog,63.27,93.04,delayed,86
106,134,car,central,tech_park,7.25,2,Tuesday,0.55,rain,14.5,32.07,delayed,768
1313,101,scooter,central,suburb,17.28,4,Sunday,0.65,clear,43.2,72.96,delayed,766
1744,132,scooter,suburb,suburb,4.57,6,Friday,0.38,clear,11.43,14.94,on_time,952
2393,137,car,industrial,industrial,12.58,2,Tuesday,0.38,clear,25.16,33.8,on_time,688
2206,103,bike,industrial,industrial,22.91,6,Sunday,0.4,clear,76.37,96.5,delayed,174
2261,100,scooter,industrial,old_city,15.45,15,Saturday,0.38,clear,38.62,66.92,delayed,598
1511,129,scooter,industrial,suburb,3.03,15,Tuesday,0.4,clear,7.57,13.36,on_time,946
706,100,scooter,tech_park,tech_park,5.6,17,Thursday,0.72,clear,14.0,22.23,on_time,833
1892,106,bike,industrial,suburb,8.96,5,Tuesday,0.5,clear,29.87,48.83,delayed,220
820,128,scooter,central,industrial,23.88,20,Sunday,0.38,fog,59.7,94.14,delayed,340
1724,134,bike,tech_park,central,2.87,0,Monday,0.23,clear,9.57,12.99,on_time,211
2028,137,scooter,tech_park,tech_park,14.18,6,Friday,0.48,rain,35.45,67.59,delayed,407
1696,139,bike,suburb,old_city,2.31,2,Sunday,0.4,clear,7.7,1.0,early,264
81,121,bike,tech_park,central,8.19,12,Saturday,0.39,rain,27.3,46.46,delayed,458
270,105,bike,old_city,industrial,12.96,23,Wednesday,0.57,clear,43.2,84.38,delayed,630
631,138,bike,central,old_city,2.58,6,Saturday,0.29,clear,8.6,12.28,on_time,932
1071,119,bike,industrial,central,18.84,12,Wednesday,0.18000000000000002,clear,62.8,61.52,on_time,787
229,120,scooter,suburb,old_city,17.15,22,Monday,0.43,clear,42.87,76.21,delayed,185
299,121,scooter,tech_park,industrial,19.54,3,Tuesday,0.23,clear,48.85,63.19,on_time,166
1945,103,scooter,industrial,industrial,20.28,2,Monday,0.62,clear,50.7,80.06,delayed,204
177,115,scooter,old_city,suburb,4.07,14,Monday,0.45,clear,10.18,9.02,on_time,655
815,106,car,suburb,old_city,10.12,0,Thursday,0.5,clear,20.24,38.3,delayed,237
7,114,bike,central,central,19.53,11,Sunday,0.56,rain,65.1,127.83,delayed,164
98,125,car,suburb,tech_park,18.54,18,Tuesday,0.79,rain,37.08,87.32,delayed,401
1018,125,scooter,industrial,old_city,11.37,17,Wednesday,0.69,rain,28.42,75.81,delayed,754
68,108,scooter,industrial,industrial,9.37,16,Friday,0.64,clear,23.42,42.21,delayed,405
2115,136,car,industrial,central,18.51,19,Monday,0.83,clear,37.02,66.85,delayed,609
1700,148,scooter,old_city,central,12.83,14,Monday,0.47,clear,32.07,57.25,delayed,89
144,125,car,suburb,suburb,12.12,2,Friday,0.51,clear,24.24,45.44,delayed,658
1428,118,bike,industrial,central,5.77,16,Thursday,0.24,clear,19.23,21.7,on_time,858
2410,123,car,industrial,tech_park,16.26,9,Tuesday,0.95,fog,32.52,81.58,delayed,580
1824,146,bike,suburb,old_city,24.66,23,Saturday,0.36,clear,82.2,134.95,delayed,562
803,133,bike,central,industrial,8.91,17,Wednesday,0.84,clear,29.7,54.75,delayed,487
1631,115,car,old_city,suburb,13.26,20,Thursday,0.14,clear,26.52,34.29,on_time,603
1714,147,car,industrial,industrial,6.16,10,Friday,0.88,clear,12.32,24.9,on_time,527
168,101,bike,tech_park,tech_park,19.25,23,Sunday,0.38,rain,64.17,114.61,delayed,522
1584,121,bike,old_city,suburb,13.53,17,Friday,0.62,clear,45.1,81.09,delayed,671
1914,131,bike,old_city,industrial,18.56,8,Saturday,0.73,clear,61.87,128.09,delayed,942
1531,105,car,suburb,old_city,24.05,15,Monday,0.37,rain,48.1,109.26,delayed,681
1915,127,car,central,central,10.92,14,Thursday,0.5,clear,21.84,34.27,on_time,310
1156,128,car,suburb,old_city,24.23,4,Wednesday,0.25,clear,48.46,77.27,delayed,629
415,137,bike,tech_park,old_city,10.53,22,Monday,0.58,fog,35.1,76.14,delayed,420
547,137,scooter,industrial,central,14.21,5,Friday,0.37,clear,35.52,49.24,on_time,331
2278,120,bike,industrial,industrial,11.42,23,Monday,0.41,rain,38.07,67.97,delayed,69
878,126,car,industrial,industrial,9.88,6,Tuesday,0.56,rain,19.76,38.24,delayed,406
2334,139,scooter,suburb,central,2.39,3,Saturday,0.52,clear,5.97,3.56,on_time,883
1408,110,scooter,tech_park,central,2.44,0,Wednesday,0.33,clear,6.1,20.23,on_time,578
1880,142,car,suburb,suburb,6.06,20,Monday,0.38,clear,12.12,10.96,on_time,748
688,131,scooter,suburb,central,1.22,19,Sunday,0.7,clear,3.05,2.25,on_time,778
1826,113,scooter,central,central,20.89,14,Tuesday,0.56,clear,52.23,83.17,delayed,160
1240,126,car,tech_park,suburb,3.41,3,Monday,0.55,clear,6.82,13.86,on_time,971
246,135,scooter,central,suburb,2.86,3,Saturday,0.2,clear,7.15,11.01,on_time,939
1893,106,bike,suburb,central,24.98,1,Sunday,0.29,clear,83.27,105.59,delayed,268
1582,135,scooter,industrial,old_city,7.9,7,Tuesday,0.45,clear,19.75,31.44,on_time,139
1708,102,scooter,tech_park,suburb,18.16,2,Friday,0.4,fog,45.4,72.73,delayed,845
265,103,scooter,central,tech_park,13.74,19,Tuesday,0.81,rain,34.35,84.14,delayed,228
1215,100,scooter,old_city,old_city,22.6,21,Friday,0.41,clear,56.5,93.88,delayed,613
1015,107,scooter,suburb,tech_park,8.72,9,Wednesday,0.55,clear,21.8,28.17,on_time,285
560,140,scooter,tech_park,suburb,10.19,11,Friday,0.36,clear,25.47,38.61,on_time,366
1722,108,bike,tech_park,central,1.28,3,Tuesday,0.57,rain,4.27,7.65,on_time,557
2075,135,scooter,old_city,industrial,14.25,12,Tuesday,0.25,clear,35.62,48.7,on_time,814
1872,147,bike,industrial,industrial,4.63,22,Monday,0.37,rain,15.43,31.1,delayed,706
2070,115,bike,tech_park,tech_park,16.81,13,Friday,0.12,clear,56.03,65.03,on_time,901
1886,107,bike,old_city,old_city,11.34,6,Thursday,0.31,clear,37.8,64.53,delayed,806
1885,141,car,central,tech_park,23.78,14,Sunday,0.47,clear,47.56,70.1,delayed,854
1547,136,scooter,central,old_city,8.46,15,Wednesday,0.36,clear,21.15,33.81,on_time,583
883,144,scooter,tech_park,industrial,10.98,23,Sunday,0.46,rain,27.45,43.38,delayed,203
1027,134,bike,suburb,old_city,24.09,16,Saturday,0.33,clear,80.3,135.35,delayed,130
47,102,scooter,central,industrial,7.74,15,Saturday,0.42,clear,19.35,26.69,on_time,727
6,139,scooter,tech_park,suburb,13.95,23,Tuesday,0.57,clear,34.87,45.56,on_time,186
675,109,scooter,tech_park,suburb,15.23,13,Friday,0.12,clear,38.07,39.3,on_time,72
254,118,scooter,old_city,industrial,3.14,22,Tuesday,0.55,rain,7.85,19.95,on_time,980
2164,137,scooter,suburb,tech_park,21.16,13,Thursday,0.57,clear,52.9,72.73,delayed,401
1257,130,bike,old_city,industrial,23.1,14,Saturday,0.48,clear,77.0,141.95,delayed,43
2168,136,scooter,old_city,tech_park,20.99,5,Wednesday,0.33,fog,52.47,105.74,delayed,554
2179,140,bike,suburb,old_city,11.27,5,Tuesday,0.49,clear,37.57,66.08,delayed,547
948,100,scooter,old_city,suburb,17.22,3,Monday,0.56,clear,43.05,89.58,delayed,737
2440,127,scooter,central,tech_park,2.9,17,Sunday,0.78,clear,7.25,15.59,on_time,631
1532,148,scooter,suburb,central,2.56,18,Saturday,0.74,rain,6.4,8.35,on_time,628
1096,125,bike,industrial,suburb,21.62,15,Tuesday,0.51,rain,72.07,144.05,delayed,104
2460,104,scooter,tech_park,old_city,20.69,15,Tuesday,0.59,clear,51.73,101.15,delayed,308
178,121,bike,old_city,tech_park,17.22,18,Saturday,0.7,clear,57.4,107.36,delayed,251
2459,144,scooter,suburb,old_city,16.94,19,Sunday,0.82,clear,42.35,89.03,delayed,954
1936,130,car,suburb,old_city,4.93,18,Wednesday,0.78,clear,9.86,26.0,delayed,667
1234,124,bike,old_city,industrial,2.31,4,Thursday,0.46,rain,7.7,11.96,on_time,421
805,144,scooter,central,tech_park,1.97,11,Saturday,0.25,clear,4.92,1.0,on_time,623
1702,105,bike,tech_park,suburb,1.31,10,Tuesday,0.68,clear,4.37,1.92,on_time,177
1403,136,bike,tech_park,central,14.48,17,Sunday,0.64,clear,48.27,75.97,delayed,843
537,116,car,tech_park,industrial,15.91,5,Tuesday,0.56,clear,31.82,49.64,delayed,78
1727,141,scooter,suburb,suburb,4.87,9,Saturday,0.92,rain,12.17,30.02,delayed,908
2471,101,scooter,industrial,central,15.48,19,Monday,0.81,clear,38.7,69.24,delayed,71
1994,120,scooter,industrial,old_city,17.41,13,Tuesday,0.18,clear,43.52,58.74,delayed,849
2452,109,scooter,tech_park,suburb,19.59,23,Monday,0.49,clear,48.97,76.78,delayed,418
1769,131,bike,old_city,tech_park,9.49,8,Sunday,0.53,clear,31.63,54.52,delayed,340
1410,108,scooter,suburb,suburb,10.77,21,Saturday,0.46,clear,26.92,37.39,on_time,242
293,140,scooter,tech_park,industrial,2.36,14,Sunday,0.58,clear,5.9,3.39,on_time,432
1766,134,car,tech_park,old_city,7.78,17,Thursday,0.63,clear,15.56,21.39,on_time,106
628,143,scooter,central,industrial,7.43,19,Tuesday,0.83,clear,18.57,28.61,on_time,206
965,133,car,tech_park,industrial,9.49,19,Sunday,0.78,rain,18.98,34.45,delayed,523
635,140,scooter,tech_park,suburb,2.81,6,Wednesday,0.57,clear,7.02,4.91,on_time,654
1666,136,bike,industrial,suburb,6.72,22,Sunday,0.16,rain,22.4,27.59,on_time,240
2306,105,car,suburb,tech_park,8.27,5,Wednesday,0.47,clear,16.54,30.92,on_time,686
1282,101,scooter,industrial,suburb,11.39,23,Monday,0.3,rain,28.48,53.51,delayed,718
865,142,bike,old_city,suburb,3.58,5,Tuesday,0.32,rain,11.93,16.71,on_time,492
352,138,car,old_city,tech_park,,9,Tuesday,0.59,clear,31.92,52.56,delayed,961
357,110,car,central,central,6.69,20,Friday,0.63,clear,13.38,27.42,on_time,528
620,130,scooter,suburb,industrial,3.55,12,Thursday,0.5,rain,8.87,18.36,on_time,868
2379,114,bike,old_city,suburb,21.63,16,Tuesday,0.43,rain,72.1,161.25,delayed,485
841,101,bike,suburb,industrial,18.04,18,Friday,0.97,fog,60.13,134.94,delayed,335
1180,104,scooter,central,tech_park,23.41,18,Thursday,0.78,clear,58.52,100.34,delayed,848
230,143,scooter,industrial,suburb,9.88,21,Thursday,0.38,clear,24.7,36.53,on_time,697
778,135,bike,suburb,suburb,18.35,9,Tuesday,0.64,clear,61.17,106.38,delayed,390
2058,140,bike,central,central,5.14,7,Sunday,0.34,clear,17.13,28.23,on_time,860
1185,124,scooter,tech_park,suburb,11.48,19,Thursday,0.65,clear,28.7,50.31,delayed,307
1004,101,scooter,suburb,central,9.31,14,Wednesday,0.39,clear,23.27,32.63,on_time,713
2478,119,scooter,central,industrial,,7,Friday,0.49,clear,29.62,46.9,delayed,950
541,114,car,industrial,central,23.38,21,Friday,0.28,clear,46.76,62.2,delayed,552
2165,131,scooter,central,central,17.5,15,Wednesday,0.41,clear,43.75,54.89,on_time,796
13,136,scooter,suburb,old_city,6.86,21,Monday,0.24,clear,17.15,29.61,on_time,416
2250,141,scooter,old_city,old_city,2.68,1,Friday,0.36,clear,6.7,9.67,on_time,192
259,135,bike,industrial,industrial,17.0,16,Saturday,0.5,clear,56.67,79.59,delayed,131
36,140,car,suburb,tech_park,9.36,10,Friday,0.6,fog,18.72,40.85,delayed,705
170,103,scooter,old_city,suburb,12.42,8,Friday,0.71,rain,31.05,80.54,delayed,426
1078,143,bike,central,tech_park,4.89,10,Thursday,0.68,clear,16.3,29.13,on_time,482
432,146,car,central,industrial,21.25,6,Friday,0.59,rain,42.5,84.08,delayed,757
2279,104,scooter,suburb,old_city,23.12,23,Monday,0.23,clear,57.8,82.62,delayed,276
2377,136,scooter,suburb,suburb,10.29,5,Tuesday,0.37,clear,25.72,26.95,on_time,999
2001,134,scooter,central,tech_park,3.42,18,Wednesday,0.8,clear,8.55,10.92,on_time,121
2476,100,car,central,tech_park,13.61,20,Tuesday,0.32,rain,27.22,58.26,delayed,262
1440,122,bike,tech_park,suburb,10.22,6,Monday,0.41,clear,34.07,53.66,delayed,871
682,120,bike,tech_park,old_city,2.76,19,Monday,0.83,,9.2,27.18,delayed,422
2288,122,bike,suburb,central,8.14,9,Saturday,0.68,rain,27.13,,delayed,712
1527,115,scooter,central,suburb,14.24,15,Thursday,0.2,clear,35.6,47.43,on_time,177
1753,126,scooter,central,tech_park,17.76,19,Thursday,0.9,clear,44.4,86.1,delayed,479
264,144,bike,old_city,industrial,18.04,1,Tuesday,0.47,clear,60.13,109.45,delayed,247
1341,122,scooter,central,industrial,6.3,2,Thursday,0.69,clear,15.75,27.71,on_time,908
1273,144,car,tech_park,central,9.18,15,Saturday,0.47,clear,18.36,25.01,on_time,845
1732,123,scooter,central,old_city,23.6,22,Tuesday,0.23,rain,59.0,124.6,delayed,721
